Accession,Organism_Name,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Length,Sequence_Type,Nuc_Completeness,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date
NC_034394,Bruges virus,"Laenen,L., Vergote,V., Kafetzopoulou,L.E., Wawina,T.B., Vassou,D., Cook,J.A., Hugot,J.P., Deboutte,W., Kang,H.J., Witkowski,P.T., Koppen-Rung,P., Kruger,D.H., Lickova,M., Stang,A., Strieskova,L., Szemes,T., Markowski,J., Hejduk,J., Kafetzopoulos,D., Van Ranst,M., Yanagihara,R., Klempa,B., Maes,P.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,,Orthohantavirus brugesense,Orthohantavirus,1829,RefSeq,complete,S,1,Belgium,Belgium,,Talpa europaea,"kidney, abdominal cavity",2013-12-09
NC_034395,Bruges virus,"Laenen,L., Vergote,V., Kafetzopoulou,L.E., Wawina,T.B., Vassou,D., Cook,J.A., Hugot,J.P., Deboutte,W., Kang,H.J., Witkowski,P.T., Koppen-Rung,P., Kruger,D.H., Lickova,M., Stang,A., Strieskova,L., Szemes,T., Markowski,J., Hejduk,J., Kafetzopoulos,D., Van Ranst,M., Yanagihara,R., Klempa,B., Maes,P.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,,Orthohantavirus brugesense,Orthohantavirus,3641,RefSeq,complete,M,1,Belgium,Belgium,,Talpa europaea,"kidney, abdominal cavity",2013-12-09
NC_034396,Orthohantavirus montanoense,"Kariwa,H., Saasa,N., Sanchez-Hernandez,C., Romero-Almaraz,M., Yoshida,H., Almazan-Catalan,A., Miyashita,D., Ishizuka,M., Seto,T., Sanada,T., Ramos,C., Yoshimatsu,K., Arikawa,J., Yoshii,K., Takashima,I.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,104/2006,Orthohantavirus montanoense,Orthohantavirus,2006,RefSeq,complete,S,,Mexico: Guerrero,Mexico,,Peromyscus beatae,lung,2006-05-12
NC_034397,Orthohantavirus montanoense,"Kariwa,H., Saasa,N., Sanchez-Hernandez,C., Romero-Almaraz,M., Yoshida,H., Almazan-Catalan,A., Miyashita,D., Ishizuka,M., Seto,T., Sanada,T., Ramos,C., Yoshimatsu,K., Arikawa,J., Yoshii,K., Takashima,I.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,104/2006,Orthohantavirus montanoense,Orthohantavirus,3636,RefSeq,complete,M,,Mexico: Guerrero,Mexico,,Peromyscus beatae,lung,2006-05-12
NC_034398,Jeju virus,"Arai,S., Gu,S.H., Baek,L.J., Tabara,K., Bennett,S.N., Oh,H.S., Takada,N., Kang,H.J., Tanaka-Taya,K., Morikawa,S., Okabe,N., Yanagihara,R., Song,J.W., Song,J.-W.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,,Orthohantavirus jejuense,Orthohantavirus,1754,RefSeq,complete,S,1,South Korea,South Korea,,Crocidura shantungensis,lung,2010-04-29
NC_034399,Jeju virus,"Arai,S., Gu,S.H., Baek,L.J., Tabara,K., Bennett,S.N., Oh,H.S., Takada,N., Kang,H.J., Tanaka-Taya,K., Morikawa,S., Okabe,N., Yanagihara,R., Song,J.W., Song,J.-W.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,,Orthohantavirus jejuense,Orthohantavirus,6588,RefSeq,complete,L,1,South Korea,South Korea,,Crocidura shantungensis,lung,2010-04-29
NC_034402,Bruges virus,"Laenen,L., Vergote,V., Kafetzopoulou,L.E., Wawina,T.B., Vassou,D., Cook,J.A., Hugot,J.P., Deboutte,W., Kang,H.J., Witkowski,P.T., Koppen-Rung,P., Kruger,D.H., Lickova,M., Stang,A., Strieskova,L., Szemes,T., Markowski,J., Hejduk,J., Kafetzopoulos,D., Van Ranst,M., Yanagihara,R., Klempa,B., Maes,P.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,,Orthohantavirus brugesense,Orthohantavirus,6538,RefSeq,complete,L,1,Belgium,Belgium,,Talpa europaea,"kidney, abdominal cavity",2013-12-09
NC_034403,Orthohantavirus montanoense,"Kariwa,H., Saasa,N., Sanchez-Hernandez,C., Romero-Almaraz,M., Yoshida,H., Almazan-Catalan,A., Miyashita,D., Ishizuka,M., Seto,T., Sanada,T., Ramos,C., Yoshimatsu,K., Arikawa,J., Yoshii,K., Takashima,I.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,104/2006,Orthohantavirus montanoense,Orthohantavirus,6529,RefSeq,complete,L,,Mexico: Guerrero,Mexico,,Peromyscus beatae,lung,2006-05-12
NC_034404,Jeju virus,"Arai,S., Gu,S.H., Baek,L.J., Tabara,K., Bennett,S.N., Oh,H.S., Takada,N., Kang,H.J., Tanaka-Taya,K., Morikawa,S., Okabe,N., Yanagihara,R., Song,J.W., Song,J.-W.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,,Orthohantavirus jejuense,Orthohantavirus,3570,RefSeq,complete,M,1,South Korea,South Korea,,Crocidura shantungensis,lung,2010-04-29
NC_034405,Bowe virus,"Gu,S.H., Nicolas,V., Lalis,A., Sathirapongsasuti,N., Yanagihara,R., Denys,C.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,,Orthohantavirus boweense,Orthohantavirus,1731,RefSeq,complete,S,1,Guinea,Guinea,,Crocidura douceti,muscle,2012-02-20
NC_034406,Bowe virus,"Gu,S.H., Nicolas,V., Lalis,A., Sathirapongsasuti,N., Yanagihara,R., Denys,C.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,,Orthohantavirus boweense,Orthohantavirus,3597,RefSeq,complete,M,1,Guinea,Guinea,,Crocidura douceti,muscle,2012-02-20
NC_034407,Bowe virus,"Gu,S.H., Nicolas,V., Lalis,A., Sathirapongsasuti,N., Yanagihara,R., Denys,C.","National Center for Biotechnology Information, NIH",USA,2017-05-01T00:00:00Z,,Orthohantavirus boweense,Orthohantavirus,6551,RefSeq,complete,L,1,Guinea,Guinea,,Crocidura douceti,muscle,2012-02-20
NC_006433,Hantavirus Z10,"Zhihui,Y., Guanmu,D., Yongxin,Y., Zhiyong,Z., Wenxue,L.","National Center for Biotechnology Information, NIH",USA,2004-11-13T00:00:00Z,,Hantavirus Z10,Orthohantavirus,1701,RefSeq,complete,S,,,,,,,
NC_006435,Hantavirus Z10,"Zhihui,Y., Guanmu,D., Yongxin,Y., Zhiyong,Z., Wenxue,L., Xiaoheng,D.","National Center for Biotechnology Information, NIH",USA,2004-11-13T00:00:00Z,,Hantavirus Z10,Orthohantavirus,6533,RefSeq,complete,L,,,,,,,
NC_006437,Hantavirus Z10,"Zhu,H.P., Liu,H.B., Yao,P.P., Zhu,Z.Y.","National Center for Biotechnology Information, NIH",USA,2004-11-13T00:00:00Z,,Hantavirus Z10,Orthohantavirus,3616,RefSeq,complete,M,,,,,,,
NC_005233,Orthohantavirus dobravaense,"Nemirov,K., Vapalahti,O., Papa,A., Plyusnina,A., Lundkvist,A., Antoniadis,A., Vaheri,A., Plyusnin,A.","National Center for Biotechnology Information, NIH",USA,2003-11-25T00:00:00Z,,Orthohantavirus dobravaense,Orthohantavirus,1673,RefSeq,complete,,1,Greece:Ano-Poroia,Greece,,Apodemus flavicollis,,
NC_005234,Orthohantavirus dobravaense,"Nemirov,K., Vapalahti,O., Papa,A., Plyusnina,A., Lundkvist,A., Antoniadis,A., Vaheri,A., Plyusnin,A.","National Center for Biotechnology Information, NIH",USA,2003-11-25T00:00:00Z,,Orthohantavirus dobravaense,Orthohantavirus,3635,RefSeq,complete,,1,Greece:Ano-Poroia,Greece,,Apodemus flavicollis,,
NC_005235,Orthohantavirus dobravaense,"Nemirov,K., Vapalahti,O., Papa,A., Plyusnina,A., Lundkvist,A., Antoniadis,A., Vaheri,A., Plyusnin,A., Henttonen,H.","National Center for Biotechnology Information, NIH",USA,2003-11-25T00:00:00Z,,Orthohantavirus dobravaense,Orthohantavirus,6532,RefSeq,complete,,2,Greece:Ano-Poroia,Greece,,Apodemus flavicollis,,
NC_005236,Orthohantavirus seoulense,"Song,J.-W., Moon,J.Y., Baek,L.J., Song,K.-J.","National Center for Biotechnology Information, NIH",USA,2003-11-25T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,1769,RefSeq,complete,S,,South Korea,South Korea,,Rattus norvegicus,,
NC_005237,Orthohantavirus seoulense,"Antic,D., Lim,B.U., Kang,C.Y.","National Center for Biotechnology Information, NIH",USA,2003-11-25T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,3651,RefSeq,complete,M,1,,,,,,
NC_005238,Orthohantavirus seoulense,"Antic,D., Lim,B.U., Kang,C.Y., Yong Kang,C.","National Center for Biotechnology Information, NIH",USA,2003-11-25T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,RefSeq,complete,L,1,,,,,,
NC_005226,Orthohantavirus tulaense,"Kukkonen,S.K.J., Vaheri,A., Plyusnin,A.","National Center for Biotechnology Information, NIH",USA,2003-11-21T00:00:00Z,,Orthohantavirus tulaense,Orthohantavirus,6541,RefSeq,complete,L,,,,,,,
NC_005227,Orthohantavirus tulaense,"Plyusnin,A., Cheng,Y., Vapalahti,O., Pejcoch,M., Unar,J., Jelinkova,Z., Lehvaslaiho,H., Lundkvist,A., Vaheri,A.","National Center for Biotechnology Information, NIH",USA,2003-11-21T00:00:00Z,,Orthohantavirus tulaense,Orthohantavirus,1831,RefSeq,complete,S,1,,,,,,
NC_005228,Orthohantavirus tulaense,"Vapalahti,O., Lundkvist,A., Kukkonen,S.K., Cheng,Y., Gilljam,M., Kanerva,M., Manni,T., Pejcoch,M., Niemimaa,J., Kaikusalo,A., Henttonen,H., Vaheri,A., Plyusnin,A.","National Center for Biotechnology Information, NIH",USA,2003-11-21T00:00:00Z,,Orthohantavirus tulaense,Orthohantavirus,3694,RefSeq,complete,M,1,,,,,,
NC_005216,Orthohantavirus sinnombreense,"Spiropoulou,C.F., Morzunov,S., Feldmann,H., Sanchez,A., Peters,C.J., Nichol,S.T.","National Center for Biotechnology Information, NIH",USA,2003-11-18T00:00:00Z,case H10,Orthohantavirus sinnombreense,Orthohantavirus,2059,RefSeq,complete,S,1,,,,,,
NC_005218,Orthohantavirus hantanense,"Schmaljohn,C.S., Jennings,G.B., Hay,J., Dalrymple,J.M.","National Center for Biotechnology Information, NIH",USA,2003-11-18T00:00:00Z,,Orthohantavirus hantanense,Orthohantavirus,1696,RefSeq,complete,,1,,,,,,
NC_005219,Orthohantavirus hantanense,"Schmaljohn,C.S., Schmaljohn,A.L., Dalrymple,J.M.","National Center for Biotechnology Information, NIH",USA,2003-11-18T00:00:00Z,,Orthohantavirus hantanense,Orthohantavirus,3616,RefSeq,complete,,1,,,,,,
NC_005222,Orthohantavirus hantanense,"Schmaljohn,C.S.","National Center for Biotechnology Information, NIH",USA,2003-11-18T00:00:00Z,,Orthohantavirus hantanense,Orthohantavirus,6533,RefSeq,complete,L,1,,,,,,
NC_005223,Orthohantavirus puumalaense,"Vapalahti,O., Kallio-Kokko,H., Salonen,E.M., Brummer-Korvenkontio,M., Vaheri,A., Vapalahti,O.P.","National Center for Biotechnology Information, NIH",USA,2003-11-18T00:00:00Z,,Orthohantavirus puumalaense,Orthohantavirus,3682,RefSeq,complete,M,1,,,,,,
NC_005225,Orthohantavirus puumalaense,"Piiparinen,H., Vapalahti,O., Plyusnin,A., Vaheri,A., Lankinen,H.","National Center for Biotechnology Information, NIH",USA,2003-11-18T00:00:00Z,,Orthohantavirus puumalaense,Orthohantavirus,6550,RefSeq,complete,L,,,,,,,
NC_003466,Orthohantavirus andesense,"Meissner,J., Rowe,J., Borucki,M., St  Jeor,S., Bohlman,M.C., Morzunov,S.P., Taylor,M.B., Ishibashi,K., Levis,S., Enria,D., St  Jeor,S.C., Meissner,J.D., St. Jeor,S.C.","National Center for Biotechnology Information, NIH",USA,2000-10-10T00:00:00Z,,Orthohantavirus andesense,Orthohantavirus,1871,RefSeq,complete,S,2,,,,,,
NC_003467,Orthohantavirus andesense,"Meissner,J.D., Rowe,J.E., Borucki,M.K., St  Jeor,S.C., St. Jeor,S.C.","National Center for Biotechnology Information, NIH",USA,2000-10-10T00:00:00Z,,Orthohantavirus andesense,Orthohantavirus,3671,RefSeq,complete,M,1,,,,,,
NC_003468,Orthohantavirus andesense,"Meissner,J.D., Rowe,J.E., Borucki,M.K., St  Jeor,S.C., St. Jeor,S.C.","National Center for Biotechnology Information, NIH",USA,2000-10-10T00:00:00Z,,Orthohantavirus andesense,Orthohantavirus,6562,RefSeq,complete,L,1,,,,,,
OQ739630,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,,1993
OQ739631,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,,1993
OQ739632,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,,,1993
OQ739633,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,,1993
OQ739634,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,,1993
OQ739635,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,,1993
OQ739636,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2002
OQ739637,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2002
OQ739638,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2017
OQ739639,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2018
OQ739640,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2017
OQ739641,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2017
OQ739642,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2017
OQ739643,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2017
OQ739644,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2017
OQ739645,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2019
OQ739646,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2021
OQ739647,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2002
OQ739648,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2002
OQ739649,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2021
OQ739650,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2002
OQ739651,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,1999
OQ739652,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2021
OQ739653,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2005
OQ739654,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2007
OQ739655,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2015
OQ739656,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2015
OQ739657,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2012
OQ739658,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2012
OQ739659,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2015
OQ739660,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2012
OQ739661,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2018
OQ739662,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2011
OQ739663,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2021
OQ739664,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2004
OQ739665,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2021
OQ739666,Orthohantavirus seoulense,"Wei,Y.","Institute for Viral Disease Prevention and Control, Hebei Province Centre for Disease Prevention and Control",China,2023-07-31T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,6530,GenBank,complete,L,,China,China,,Rattus norvegicus,lung,2021
